user_id,role,department,plan,tenure_months,logins_last_30d,session_length_min,patients_documented,features_adopted,ttfv_days,support_tickets,nps_score,adopted_patient_timeline,adopted_e_prescribing,adopted_care_gap_alerts,adopted_secure_messaging,adopted_lab_viewer,adopted_referral_tracker,adopted_voice_notes,adopted_analytics_dashboard,depth_patient_timeline,depth_e_prescribing,depth_care_gap_alerts,depth_secure_messaging,depth_voice_notes,depth_analytics_dashboard,cohort_month,power_user
CF01358,Nurse Practitioner,Primary Care,Enterprise,12,18,19.2,41,6,1,2,76,1,1,1,1,1,0,0,1,7.9,7.4,3.1,6.7,0.0,5.2,2023-01-31,1
CF01359,Physician,Emergency,Starter,4,13,2.6,29,4,5,0,65,1,1,1,0,0,1,0,0,10.0,6.6,5.6,0.0,0.0,0.0,2023-01-31,0
CF01360,Physician,Emergency,Starter,11,12,12.1,11,4,7,1,33,1,1,0,1,1,0,0,0,8.9,6.1,0.0,7.5,0.0,0.0,2024-03-26,0
CF01361,Physician,Emergency,Starter,4,10,6.7,23,6,11,1,48,1,1,1,0,1,1,1,0,7.4,7.4,5.3,0.0,4.2,0.0,2023-05-31,0
CF01362,Care Coordinator,Cardiology,Professional,2,14,20.9,37,5,6,2,34,1,1,0,1,1,0,1,0,7.2,5.6,0.0,4.9,3.2,0.0,2023-04-01,1
CF01363,Registered Nurse,Cardiology,Starter,5,14,9.9,25,4,1,0,44,1,1,0,0,1,0,1,0,4.8,7.1,0.0,0.0,5.1,0.0,2023-04-01,1
CF01364,Nurse Practitioner,Oncology,Professional,2,9,18.4,59,7,4,0,40,1,1,1,1,1,1,1,0,5.6,5.7,2.1,7.0,2.6,0.0,2024-03-26,1
CF01365,Care Coordinator,Primary Care,Professional,36,14,10.4,53,4,1,0,68,1,1,0,1,0,0,1,0,10.0,5.1,0.0,9.7,7.5,0.0,2023-12-27,1
CF01366,Physician,Cardiology,Starter,36,11,25.4,50,5,5,0,100,1,0,0,1,1,1,1,0,7.2,0.0,0.0,6.3,0.4,0.0,2024-03-26,1
CF01367,Nurse Practitioner,Pediatrics,Professional,9,12,9.4,47,4,2,0,71,1,1,1,1,0,0,0,0,7.6,5.2,10.0,4.6,0.0,0.0,2023-08-29,0
CF01368,Nurse Practitioner,Pediatrics,Starter,2,15,15.1,56,3,2,0,18,1,1,0,0,0,0,0,1,10.0,7.6,0.0,0.0,0.0,3.0,2023-11-27,1
CF01369,Physician,Pediatrics,Professional,2,8,31.8,47,4,1,1,48,1,1,0,1,0,0,1,0,6.4,5.1,0.0,10.0,3.6,0.0,2024-05-25,0
CF01370,Registered Nurse,Primary Care,Enterprise,5,16,19.5,74,5,2,1,54,1,0,1,1,1,1,0,0,6.5,0.0,6.4,10.0,0.0,0.0,2023-12-27,0
CF01371,Care Coordinator,Emergency,Enterprise,31,14,13.1,65,6,1,1,24,1,1,1,0,0,1,1,1,10.0,6.2,2.3,0.0,6.5,5.8,2023-09-28,1
CF01372,Physician,Primary Care,Professional,15,17,19.9,59,5,1,1,24,1,1,1,1,1,0,0,0,9.0,6.3,5.5,3.2,0.0,0.0,2023-09-28,0
CF01373,Physician,Pediatrics,Enterprise,15,15,24.1,53,6,7,0,68,1,1,1,1,0,1,1,0,3.8,9.9,5.2,10.0,3.0,0.0,2023-03-02,1
CF01374,Registered Nurse,Oncology,Starter,4,12,19.4,10,5,2,1,9,1,1,0,1,0,1,1,0,7.1,3.0,0.0,7.7,0.0,0.0,2023-05-01,0
CF01375,Registered Nurse,Emergency,Starter,13,13,2.6,6,3,4,0,91,1,0,1,0,0,1,0,0,5.2,0.0,6.7,0.0,0.0,0.0,2024-02-25,0
CF01376,Care Coordinator,Cardiology,Professional,1,7,17.6,84,5,3,3,10,1,1,0,1,1,1,0,0,6.2,8.5,0.0,6.9,0.0,0.0,2023-03-02,0
CF01377,Registered Nurse,Emergency,Professional,23,17,3.7,52,2,6,0,45,1,0,0,0,1,0,0,0,6.8,0.0,0.0,0.0,0.0,0.0,2023-01-01,1
CF01378,Registered Nurse,Pediatrics,Enterprise,3,14,29.5,63,5,1,0,95,1,1,1,1,0,0,1,0,3.6,7.7,5.4,1.9,0.2,0.0,2023-08-29,1
CF01379,Care Coordinator,Oncology,Professional,6,13,16.7,41,6,3,2,60,1,1,1,1,0,0,1,1,5.6,9.8,7.7,9.2,4.4,7.0,2023-04-01,1
CF01380,Care Coordinator,Emergency,Starter,18,11,11.6,25,4,7,1,62,1,0,1,1,1,0,0,0,10.0,0.0,3.7,3.0,0.0,0.0,2024-03-26,0
CF01381,Physician,Cardiology,Professional,9,18,20.3,102,4,6,0,3,1,1,1,1,0,0,0,0,6.9,6.7,4.4,10.0,0.0,0.0,2023-10-28,0
CF01382,Nurse Practitioner,Cardiology,Starter,2,15,17.2,12,3,7,0,31,1,0,0,0,1,1,0,0,5.9,0.0,0.0,0.0,0.0,0.0,2023-12-27,1
CF01383,Care Coordinator,Oncology,Enterprise,1,26,11.3,53,4,8,0,23,0,0,1,1,1,0,1,0,0.0,0.0,0.0,5.2,3.2,0.0,2023-12-27,1
CF01384,Registered Nurse,Emergency,Starter,16,12,23.9,33,5,2,1,24,1,1,1,1,1,0,0,0,3.7,7.3,7.0,3.9,0.0,0.0,2023-08-29,0
CF01385,Physician,Cardiology,Starter,1,9,12.9,12,5,1,0,45,1,1,1,0,1,0,1,0,6.6,7.5,3.5,0.0,5.8,0.0,2023-01-31,1
CF01386,Nurse Practitioner,Oncology,Starter,26,9,3.9,9,6,1,0,20,1,1,0,1,0,1,1,1,10.0,6.8,0.0,10.0,0.0,6.9,2023-05-31,1
CF01387,Physician,Oncology,Starter,11,15,22.6,20,5,2,0,61,1,1,1,1,1,0,0,0,7.1,7.1,3.5,6.4,0.0,0.0,2024-03-26,1
CF01388,Care Coordinator,Pediatrics,Professional,2,22,25.4,38,5,5,1,25,1,0,1,0,1,1,1,0,8.3,0.0,6.4,0.0,5.3,0.0,2023-01-01,1
CF01389,Nurse Practitioner,Oncology,Starter,12,13,21.7,25,4,3,1,43,1,1,0,1,1,0,0,0,6.6,6.4,0.0,4.4,0.0,0.0,2023-05-01,0
CF01390,Care Coordinator,Primary Care,Starter,4,9,17.5,51,2,7,1,29,1,0,0,0,0,0,1,0,8.0,0.0,0.0,0.0,5.7,0.0,2024-02-25,0
CF01391,Physician,Primary Care,Professional,3,16,11.0,21,5,3,0,25,0,1,1,1,1,0,1,0,0.0,7.3,4.0,5.9,8.4,0.0,2023-06-30,1
CF01392,Care Coordinator,Oncology,Professional,17,16,21.8,53,6,5,0,21,1,1,1,0,1,1,1,0,7.0,6.8,2.2,0.0,7.2,0.0,2024-05-25,1
CF01393,Care Coordinator,Cardiology,Starter,2,12,25.3,64,3,2,0,27,0,0,0,1,1,0,0,1,0.0,0.0,0.0,7.3,0.0,5.2,2023-06-30,1
CF01394,Nurse Practitioner,Primary Care,Professional,5,11,21.1,62,4,1,1,80,1,1,0,1,1,0,0,0,8.1,8.9,0.0,5.1,0.0,0.0,2023-05-01,1
CF01395,Physician,Cardiology,Starter,8,0,23.8,12,4,2,0,11,1,0,1,1,1,0,0,0,2.4,0.0,7.3,5.8,0.0,0.0,2023-09-28,0
CF01396,Nurse Practitioner,Cardiology,Starter,6,9,9.7,0,5,4,0,50,1,1,1,1,1,0,0,0,9.4,8.5,2.1,2.2,0.0,0.0,2024-05-25,1
CF01397,Care Coordinator,Emergency,Starter,2,16,20.3,51,3,1,1,-11,1,1,1,0,0,0,0,0,10.0,7.1,2.0,0.0,0.0,0.0,2024-03-26,1
CF01398,Physician,Cardiology,Starter,15,12,19.9,44,3,1,0,54,1,0,1,0,1,0,0,0,9.2,0.0,5.5,0.0,0.0,0.0,2024-01-26,0
CF01399,Physician,Pediatrics,Enterprise,1,7,9.5,43,3,4,1,37,1,0,0,1,1,0,0,0,8.3,0.0,0.0,4.8,0.0,0.0,2023-01-31,0
CF01400,Nurse Practitioner,Emergency,Starter,31,12,4.7,60,3,2,0,30,1,0,1,0,0,1,0,0,6.2,0.0,5.7,0.0,0.0,0.0,2023-05-31,0
CF01401,Physician,Emergency,Professional,9,6,12.0,36,5,1,0,57,1,1,1,1,1,0,0,0,8.4,2.9,5.1,7.7,0.0,0.0,2024-04-25,0
CF01402,Registered Nurse,Emergency,Professional,18,24,16.8,47,4,2,0,46,1,1,0,1,0,1,0,0,10.0,3.0,0.0,8.4,0.0,0.0,2024-05-25,1
CF01403,Registered Nurse,Emergency,Professional,5,15,19.0,24,4,7,1,57,1,1,1,0,0,1,0,0,10.0,8.3,2.9,0.0,0.0,0.0,2024-05-25,1
CF01404,Registered Nurse,Primary Care,Professional,5,9,15.0,51,5,4,2,44,1,1,1,0,0,1,0,1,5.7,5.7,4.1,0.0,0.0,6.9,2023-10-28,1
CF01405,Registered Nurse,Emergency,Starter,4,15,13.9,26,4,3,1,44,1,0,1,1,0,0,0,1,10.0,0.0,4.7,6.0,0.0,0.9,2024-05-25,1
CF01406,Care Coordinator,Cardiology,Starter,14,8,13.6,24,4,5,0,7,1,1,1,0,1,0,0,0,5.4,6.4,6.8,0.0,0.0,0.0,2023-04-01,0
CF01407,Physician,Cardiology,Starter,5,14,14.8,56,2,3,0,29,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.8,5.8,2024-03-26,0
CF01408,Registered Nurse,Emergency,Enterprise,6,18,21.8,59,5,5,0,47,0,1,1,0,1,0,1,1,0.0,5.9,6.5,0.0,8.8,8.3,2023-11-27,1
CF01409,Care Coordinator,Cardiology,Starter,5,6,17.3,5,2,5,1,5,1,0,0,1,0,0,0,0,8.7,0.0,0.0,4.1,0.0,0.0,2024-03-26,0
CF01410,Care Coordinator,Emergency,Starter,1,15,14.0,48,7,2,2,47,1,1,1,1,0,1,1,1,6.6,4.9,6.5,3.2,0.0,5.2,2023-12-27,0
CF01411,Care Coordinator,Pediatrics,Professional,5,8,17.9,61,6,1,0,53,1,1,1,0,1,0,1,1,10.0,8.3,10.0,0.0,5.3,7.7,2024-02-25,1
CF01412,Registered Nurse,Cardiology,Professional,6,21,13.6,28,6,4,0,22,1,1,0,1,1,1,1,0,8.2,6.0,0.0,9.7,4.8,0.0,2023-04-01,1
CF01413,Physician,Pediatrics,Professional,9,15,21.0,37,4,2,0,45,1,0,1,1,1,0,0,0,10.0,0.0,9.5,10.0,0.0,0.0,2023-09-28,1
CF01414,Care Coordinator,Oncology,Starter,9,7,11.3,36,3,1,0,48,1,1,0,0,0,0,0,1,3.7,8.5,0.0,0.0,0.0,6.4,2023-05-01,0
CF01415,Nurse Practitioner,Primary Care,Starter,9,3,24.1,30,6,3,0,27,1,1,1,1,1,0,1,0,7.5,5.4,6.1,2.8,5.7,0.0,2023-01-01,1
CF01416,Physician,Cardiology,Professional,3,22,16.2,47,4,1,0,59,1,1,0,0,1,1,0,0,9.1,4.5,0.0,0.0,0.0,0.0,2023-09-28,1
CF01417,Physician,Primary Care,Starter,1,18,15.9,47,3,7,0,53,1,0,0,1,1,0,0,0,10.0,0.0,0.0,6.9,0.0,0.0,2023-01-31,0
CF01418,Physician,Primary Care,Starter,8,6,9.8,25,7,7,0,12,1,1,1,0,1,1,1,1,2.0,4.8,3.7,0.0,1.7,6.6,2024-02-25,1
CF01419,Nurse Practitioner,Pediatrics,Professional,4,22,14.3,86,7,2,1,66,1,1,0,1,1,1,1,1,6.9,3.9,0.0,6.1,4.9,3.9,2023-07-30,1
CF01420,Nurse Practitioner,Primary Care,Starter,7,12,15.3,20,3,2,1,71,1,1,0,0,1,0,0,0,2.3,6.5,0.0,0.0,0.0,0.0,2024-02-25,1
CF01421,Nurse Practitioner,Pediatrics,Enterprise,3,16,18.4,44,3,2,0,37,0,0,0,1,0,1,0,1,0.0,0.0,0.0,8.8,0.0,7.4,2023-01-31,0
CF01422,Registered Nurse,Emergency,Starter,8,11,10.6,74,3,2,1,54,1,0,0,1,0,0,1,0,5.8,0.0,0.0,2.8,6.7,0.0,2024-02-25,1
CF01423,Care Coordinator,Emergency,Professional,25,13,9.4,92,4,4,1,4,1,1,1,0,0,0,1,0,8.3,5.4,6.4,0.0,6.3,0.0,2024-03-26,0
CF01424,Care Coordinator,Pediatrics,Professional,12,21,16.6,45,6,6,0,-6,1,1,1,0,1,1,0,1,10.0,8.3,5.8,0.0,0.0,6.2,2023-05-01,1
CF01425,Registered Nurse,Pediatrics,Professional,9,15,17.2,41,5,7,1,46,1,0,1,0,1,1,0,1,9.7,0.0,3.8,0.0,0.0,10.0,2023-12-27,1
CF01426,Physician,Oncology,Professional,10,6,19.6,23,5,6,2,22,1,0,0,1,1,1,1,0,7.0,0.0,0.0,6.4,6.5,0.0,2023-05-31,0
CF01427,Nurse Practitioner,Oncology,Starter,7,21,21.7,57,4,4,1,58,1,0,1,1,0,0,1,0,8.7,0.0,6.4,9.5,6.0,0.0,2023-05-31,1
CF01428,Physician,Pediatrics,Professional,3,19,14.5,48,4,2,0,86,1,0,0,1,1,0,1,0,10.0,0.0,0.0,8.1,3.0,0.0,2023-01-01,1
CF01429,Nurse Practitioner,Pediatrics,Professional,13,9,4.4,28,5,5,1,39,1,0,0,1,1,1,1,0,6.3,0.0,0.0,7.1,5.2,0.0,2023-05-01,1
CF01430,Registered Nurse,Cardiology,Starter,11,10,13.5,43,3,10,1,24,1,1,0,0,1,0,0,0,8.6,4.6,0.0,0.0,0.0,0.0,2023-03-02,0
CF01431,Physician,Cardiology,Professional,1,10,5.3,72,5,2,0,61,1,1,0,1,0,1,0,1,6.3,4.1,0.0,10.0,0.0,6.4,2024-02-25,1
CF01432,Care Coordinator,Primary Care,Professional,2,15,8.7,58,5,1,0,62,1,1,1,0,1,0,0,1,9.6,2.7,4.3,0.0,0.0,5.0,2024-04-25,1
CF01433,Registered Nurse,Oncology,Professional,1,16,22.5,89,5,1,3,60,1,0,0,1,1,1,1,0,5.5,0.0,0.0,6.2,5.3,0.0,2024-04-25,1
CF01434,Nurse Practitioner,Emergency,Professional,1,16,19.7,68,7,9,0,26,1,1,1,1,1,1,1,0,9.0,4.9,1.1,5.5,2.1,0.0,2023-11-27,1
CF01435,Care Coordinator,Emergency,Professional,16,12,12.5,53,4,13,0,59,1,1,0,1,1,0,0,0,3.9,5.4,0.0,7.3,0.0,0.0,2023-05-01,0
CF01436,Nurse Practitioner,Pediatrics,Professional,7,11,12.5,44,5,3,1,50,0,1,1,1,0,1,0,1,0.0,8.1,6.0,7.1,0.0,4.9,2024-01-26,0
CF01437,Nurse Practitioner,Cardiology,Enterprise,36,21,17.8,66,6,6,1,21,1,1,1,1,1,1,0,0,10.0,0.0,10.0,5.9,0.0,0.0,2023-04-01,1
CF01438,Nurse Practitioner,Oncology,Professional,21,14,5.9,69,4,4,2,34,1,1,0,1,1,0,0,0,4.7,8.5,0.0,7.3,0.0,0.0,2023-08-29,0
CF01439,Physician,Emergency,Enterprise,8,28,21.2,72,6,8,2,75,1,1,1,1,0,0,1,1,6.4,10.0,2.9,6.6,4.6,3.6,2023-05-01,1
CF01440,Physician,Primary Care,Professional,12,11,14.2,66,6,4,0,34,1,1,0,1,1,0,1,1,9.8,6.2,0.0,9.9,6.2,4.4,2023-12-27,1
CF01441,Physician,Cardiology,Starter,7,15,25.3,39,3,1,1,0,1,0,0,1,0,1,0,0,4.5,0.0,0.0,9.3,0.0,0.0,2023-03-02,0
CF01442,Registered Nurse,Emergency,Starter,10,12,8.0,50,4,1,1,52,1,1,0,1,1,0,0,0,1.4,5.7,0.0,6.4,0.0,0.0,2023-10-28,0
CF01443,Physician,Emergency,Starter,15,8,20.3,59,5,9,1,57,1,1,1,0,0,1,1,0,3.1,8.1,6.0,0.0,8.3,0.0,2023-01-01,0
CF01444,Physician,Cardiology,Starter,17,18,10.3,31,6,7,0,26,1,0,1,1,1,0,1,1,7.7,0.0,7.8,5.7,5.6,2.5,2024-04-25,1
CF01445,Registered Nurse,Pediatrics,Starter,20,12,20.4,9,2,21,1,34,1,0,1,0,0,0,0,0,10.0,0.0,7.0,0.0,0.0,0.0,2023-08-29,0
CF01446,Physician,Pediatrics,Professional,22,10,10.5,79,4,5,1,52,1,1,0,1,1,0,0,0,7.8,0.0,0.0,7.8,0.0,0.0,2023-12-27,0
CF01447,Registered Nurse,Oncology,Professional,10,13,20.7,56,3,8,1,23,1,0,0,0,0,1,1,0,7.7,0.0,0.0,0.0,0.9,0.0,2023-05-01,1
CF01448,Registered Nurse,Cardiology,Professional,3,19,13.7,36,6,2,2,50,1,1,1,1,1,1,0,0,10.0,6.1,3.4,2.0,0.0,0.0,2023-09-28,1
CF01449,Care Coordinator,Pediatrics,Starter,10,6,9.4,39,4,3,1,69,1,0,1,1,0,1,0,0,7.1,0.0,4.9,4.0,0.0,0.0,2023-01-01,1
CF01450,Nurse Practitioner,Cardiology,Professional,12,21,15.4,40,4,3,0,63,1,0,1,1,1,0,0,0,10.0,0.0,5.9,9.4,0.0,0.0,2023-06-30,1
CF01451,Physician,Emergency,Starter,17,15,17.2,0,6,4,0,40,1,1,0,1,1,0,1,1,10.0,0.6,0.0,10.0,0.0,0.0,2023-07-30,1
CF01452,Physician,Cardiology,Enterprise,4,16,20.7,51,6,6,2,44,1,1,1,0,1,1,0,1,7.1,7.5,8.5,0.0,0.0,6.3,2023-04-01,1
CF01453,Physician,Emergency,Starter,16,18,23.8,6,5,2,1,90,1,0,1,1,1,1,0,0,10.0,0.0,5.5,3.7,0.0,0.0,2023-01-31,1
CF01454,Physician,Emergency,Starter,4,20,19.2,39,2,1,0,-2,1,0,1,0,0,0,0,0,9.0,0.0,8.4,0.0,0.0,0.0,2024-01-26,1
CF01455,Nurse Practitioner,Primary Care,Professional,8,17,1.0,42,4,2,1,43,0,0,1,1,0,0,1,1,0.0,0.0,6.7,9.3,6.2,3.3,2023-09-28,1
CF01456,Registered Nurse,Primary Care,Starter,13,12,11.9,57,6,4,0,21,1,1,1,1,1,0,0,1,7.2,3.7,4.0,6.9,0.0,3.0,2023-11-27,1
CF01457,Nurse Practitioner,Primary Care,Enterprise,6,26,6.4,52,5,1,1,33,1,0,1,1,1,0,0,1,10.0,0.0,7.6,6.6,0.0,4.7,2023-05-31,1
CF01458,Registered Nurse,Pediatrics,Professional,5,21,14.0,52,4,7,1,40,1,1,1,1,0,0,0,0,4.5,9.7,4.8,4.6,0.0,0.0,2024-05-25,1
CF01459,Care Coordinator,Emergency,Starter,9,7,18.1,29,4,2,0,31,1,0,1,1,0,1,0,0,3.3,0.0,7.5,8.3,0.0,0.0,2023-04-01,0
CF01460,Physician,Cardiology,Starter,25,11,6.3,27,4,2,0,70,1,1,1,1,0,0,0,0,10.0,6.8,4.5,5.3,0.0,0.0,2024-03-26,0
CF01461,Nurse Practitioner,Pediatrics,Starter,27,10,7.3,7,3,2,0,76,1,0,0,1,0,1,0,0,10.0,0.0,0.0,9.9,0.0,0.0,2024-05-25,0
CF01462,Physician,Cardiology,Professional,3,13,17.2,64,5,2,1,74,1,1,1,0,1,0,1,0,8.2,7.5,8.5,0.0,4.1,0.0,2023-01-01,1
CF01463,Physician,Emergency,Starter,5,4,12.6,38,4,4,1,52,1,1,1,1,0,0,0,0,9.8,6.5,0.7,8.5,0.0,0.0,2024-03-26,0
CF01464,Registered Nurse,Oncology,Starter,13,16,23.8,23,5,11,1,28,0,1,1,1,1,0,1,0,0.0,0.3,6.6,7.8,6.9,0.0,2023-08-29,1
CF01465,Physician,Pediatrics,Professional,15,15,18.3,49,6,2,0,35,1,1,1,1,1,1,0,0,4.2,9.1,4.6,7.0,0.0,0.0,2024-01-26,1
CF01466,Physician,Oncology,Starter,9,12,17.5,26,4,2,0,75,1,1,1,0,1,0,0,0,5.9,8.0,7.2,0.0,0.0,0.0,2023-09-28,0
CF01467,Physician,Primary Care,Enterprise,7,24,28.8,40,4,2,1,68,1,1,1,0,0,1,0,0,6.9,4.0,8.1,0.0,0.0,0.0,2023-01-01,1
CF01468,Care Coordinator,Cardiology,Professional,1,12,13.3,49,5,3,0,3,1,1,1,1,0,0,0,1,7.9,2.6,3.5,9.9,0.0,6.5,2024-02-25,1
CF01469,Nurse Practitioner,Pediatrics,Professional,17,14,16.3,69,5,5,0,34,1,1,0,1,1,1,0,0,6.3,7.2,0.0,4.2,0.0,0.0,2023-06-30,0
CF01470,Physician,Cardiology,Enterprise,15,19,12.4,49,4,8,2,21,1,0,1,0,1,0,0,1,7.6,0.0,10.0,0.0,0.0,6.1,2024-03-26,0
CF01471,Care Coordinator,Pediatrics,Enterprise,10,15,19.9,26,5,2,1,57,1,1,0,1,1,0,0,1,7.3,10.0,0.0,3.6,0.0,5.6,2023-03-02,1
CF01472,Physician,Primary Care,Starter,3,11,20.5,22,5,5,2,61,1,1,0,1,1,1,0,0,8.7,2.7,0.0,7.9,0.0,0.0,2023-05-01,1
CF01473,Care Coordinator,Emergency,Professional,26,18,24.5,80,2,6,1,76,1,0,0,0,1,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,2023-10-28,0
CF01474,Nurse Practitioner,Primary Care,Starter,9,11,14.1,18,6,2,0,36,1,1,1,1,1,0,1,0,9.4,7.4,0.5,6.5,7.3,0.0,2023-09-28,1
CF01475,Nurse Practitioner,Oncology,Starter,2,18,10.1,58,4,3,1,39,1,1,0,1,1,0,0,0,10.0,7.0,0.0,4.0,0.0,0.0,2024-05-25,0
CF01476,Nurse Practitioner,Oncology,Starter,14,8,9.8,30,5,6,1,33,1,1,1,1,1,0,0,0,6.7,2.9,10.0,4.2,0.0,0.0,2023-10-28,0
CF01477,Care Coordinator,Emergency,Starter,6,12,6.0,49,4,3,1,1,1,0,1,0,0,1,1,0,6.1,0.0,5.0,0.0,3.1,0.0,2023-10-28,1
CF01478,Registered Nurse,Emergency,Starter,24,5,15.1,32,3,3,1,26,1,0,0,1,0,1,0,0,2.5,0.0,0.0,4.6,0.0,0.0,2023-01-31,0
CF01479,Care Coordinator,Cardiology,Starter,16,11,22.5,3,4,14,1,34,1,1,1,0,0,0,0,1,3.0,10.0,2.7,0.0,0.0,5.8,2023-05-31,1
CF01480,Physician,Emergency,Professional,7,11,2.2,36,6,2,2,52,1,1,1,0,1,1,0,1,9.5,4.3,0.0,0.0,0.0,5.1,2023-10-28,0
CF01481,Nurse Practitioner,Emergency,Starter,12,18,1.3,77,3,5,0,49,1,0,1,1,0,0,0,0,8.4,0.0,7.4,4.9,0.0,0.0,2023-01-31,0
CF01482,Physician,Primary Care,Starter,4,15,22.7,32,3,4,1,35,1,1,0,1,0,0,0,0,7.3,8.0,0.0,3.8,0.0,0.0,2023-01-31,0
CF01483,Physician,Emergency,Professional,14,17,6.7,56,6,1,2,57,1,1,1,1,0,1,0,1,6.7,7.4,9.3,3.5,0.0,3.0,2024-02-25,1
CF01484,Physician,Pediatrics,Starter,22,20,16.3,28,3,2,0,1,1,1,0,1,0,0,0,0,4.1,9.2,0.0,5.5,0.0,0.0,2023-12-27,1
CF01485,Physician,Oncology,Professional,2,21,8.8,42,4,2,0,49,1,0,1,1,0,1,0,0,2.0,0.0,3.3,9.3,0.0,0.0,2024-05-25,1
CF01486,Registered Nurse,Primary Care,Starter,12,15,19.0,41,5,12,1,36,1,0,1,1,1,0,1,0,5.7,0.0,0.5,6.2,5.9,0.0,2023-10-28,0
CF01487,Care Coordinator,Cardiology,Professional,19,11,21.0,54,5,4,0,88,1,1,1,0,1,0,1,0,6.8,8.3,6.6,0.0,4.1,0.0,2023-03-02,1
CF01488,Registered Nurse,Emergency,Starter,5,5,15.4,79,4,7,1,24,1,1,0,0,1,1,0,0,0.7,5.3,0.0,0.0,0.0,0.0,2023-06-30,0
CF01489,Care Coordinator,Primary Care,Professional,2,14,21.3,44,5,5,0,73,1,1,0,1,0,0,1,1,10.0,6.2,0.0,10.0,4.8,5.4,2024-05-25,1
CF01490,Physician,Primary Care,Enterprise,11,16,18.7,51,5,13,0,51,1,1,1,1,1,0,0,0,6.1,4.2,7.8,9.0,0.0,0.0,2023-05-31,0
CF01491,Nurse Practitioner,Primary Care,Starter,3,8,17.7,21,3,5,0,42,1,0,0,0,1,1,0,0,8.2,0.0,0.0,0.0,0.0,0.0,2024-04-25,0
CF01492,Nurse Practitioner,Cardiology,Professional,12,13,27.3,18,6,4,0,53,1,1,1,1,0,0,1,1,10.0,4.4,4.6,8.1,6.3,5.5,2023-01-01,1
CF01493,Physician,Pediatrics,Professional,2,7,23.0,12,5,2,0,66,1,0,1,1,1,0,0,1,10.0,0.0,5.5,9.2,0.0,7.8,2024-01-26,1
CF01494,Nurse Practitioner,Primary Care,Starter,6,19,10.4,48,5,10,0,3,1,0,1,1,1,1,0,0,6.4,0.0,7.9,7.2,0.0,0.0,2023-12-27,0
CF01495,Care Coordinator,Cardiology,Starter,10,6,9.6,0,4,1,1,-6,1,1,1,1,0,0,0,0,9.6,5.1,4.3,8.9,0.0,0.0,2023-03-02,0
CF01496,Physician,Pediatrics,Enterprise,14,14,17.0,83,7,11,0,83,1,1,1,1,1,1,1,0,10.0,5.8,4.5,7.5,4.8,0.0,2023-09-28,1
CF01497,Physician,Primary Care,Starter,31,14,13.0,52,6,1,0,57,1,1,1,1,1,1,0,0,7.3,8.5,4.3,9.0,0.0,0.0,2024-02-25,0
CF01498,Nurse Practitioner,Cardiology,Professional,21,7,16.8,39,4,4,1,74,1,0,0,0,1,1,0,1,8.3,0.0,0.0,0.0,0.0,5.3,2024-04-25,1
CF01499,Care Coordinator,Cardiology,Professional,6,19,12.8,21,6,3,2,39,1,1,1,1,1,0,1,0,5.2,5.5,3.9,4.0,4.1,0.0,2023-07-30,1
CF01500,Care Coordinator,Emergency,Enterprise,10,22,22.3,55,6,2,0,85,1,1,1,0,0,1,1,1,8.4,10.0,5.5,0.0,8.2,7.3,2023-11-27,1
CF01501,Care Coordinator,Oncology,Starter,5,10,14.6,35,2,5,1,-5,0,0,1,0,0,0,1,0,0.0,0.0,6.2,0.0,5.1,0.0,2024-03-26,0
CF01502,Physician,Primary Care,Professional,25,9,18.6,67,5,4,0,-3,1,1,1,1,0,0,1,0,6.9,0.8,3.7,4.6,4.6,0.0,2023-01-31,1
CF01503,Physician,Oncology,Professional,2,12,16.4,30,4,8,0,-8,1,0,0,1,1,0,1,0,7.7,0.0,0.0,4.0,3.5,0.0,2023-04-01,1
CF01504,Physician,Pediatrics,Professional,34,6,20.1,37,4,4,1,73,1,1,1,0,1,0,0,0,9.8,2.8,6.4,0.0,0.0,0.0,2024-02-25,0
CF01505,Physician,Pediatrics,Starter,8,18,7.2,33,5,2,0,42,1,1,1,1,0,0,1,0,6.6,8.5,6.0,5.9,6.3,0.0,2023-10-28,1
CF01506,Care Coordinator,Pediatrics,Starter,13,12,23.9,29,4,1,2,49,1,0,0,0,1,1,1,0,6.5,0.0,0.0,0.0,4.2,0.0,2024-02-25,1
CF01507,Registered Nurse,Pediatrics,Professional,16,11,18.5,32,5,6,0,35,1,1,0,1,0,0,1,1,6.4,10.0,0.0,10.0,6.1,4.0,2023-08-29,1
CF01508,Care Coordinator,Pediatrics,Professional,15,10,19.1,10,2,5,1,24,1,0,1,0,0,0,0,0,10.0,0.0,8.3,0.0,0.0,0.0,2023-11-27,0
CF01509,Physician,Pediatrics,Starter,4,14,18.1,2,4,4,0,49,1,1,1,1,0,0,0,0,6.1,4.7,4.2,6.7,0.0,0.0,2023-07-30,0
CF01510,Physician,Emergency,Professional,15,22,22.9,31,3,6,3,22,1,1,0,0,1,0,0,0,8.6,3.9,0.0,0.0,0.0,0.0,2024-04-25,1
CF01511,Registered Nurse,Pediatrics,Professional,4,8,20.8,40,4,1,0,41,1,1,1,1,0,0,0,0,3.7,8.9,5.6,2.5,0.0,0.0,2023-01-31,0
